epoch,L_loss,h_loss,loss,s_loss,t_loss
53,-15.726157,13.201081,-15.726155033111572,15.726157,1.1682605
54,-15.911103,13.201081,-15.911104793548583,15.911103,1.1565777
55,-16.152937,13.201081,-16.15293966770172,16.152937,1.145012
56,-16.283035,13.201081,-16.283037037849425,16.283035,1.1335621
57,-16.473726,13.3598995,-16.473727493286134,16.473726,1.1222267
58,-16.559013,14.015646,-16.55901035308838,16.559013,1.1110044
59,-16.669165,14.015646,-16.669166746139528,16.669165,1.0998945
60,-16.7865,14.015646,-16.78650707244873,16.7865,1.0888954
61,-16.869884,14.015646,-16.86988705635071,16.869884,1.0780066
62,-16.922783,14.015646,-16.92278622627258,16.922783,1.0672265
63,-16.987772,14.015646,-16.98777484893799,16.987772,1.0565544
64,-17.045977,14.090471,-17.0459766292572,17.045977,1.0459889
65,-17.15966,14.113442,-17.15966510772705,17.15966,1.0355293
66,-17.178505,14.113442,-17.17850380897522,17.178505,1.025174
67,-17.257689,14.113442,-17.257686462402344,17.257689,1.0149223
68,-17.270851,14.113442,-17.270850105285646,17.270851,1.0047733
69,-17.279804,14.113442,-17.279811534881592,17.279804,0.99472564
70,-17.29589,14.113442,-17.295895500183107,17.29589,0.98477846
71,-17.33559,14.113442,-17.335590658187865,17.33559,0.9749308
72,-17.353195,14.113442,-17.353197011947632,17.353195,0.9651815
73,-17.342226,14.113442,-17.342234869003295,17.342226,0.9555298
74,-17.42022,14.113442,-17.420214519500732,17.42022,0.9459746
75,-17.395216,14.113442,-17.395216178894042,17.395216,0.936515
76,-17.42344,13.90172,-17.423441438674928,17.42344,0.92714965
77,-17.464508,13.804355,-17.46451105117798,17.464508,0.91787827
78,-17.470932,13.804355,-17.470931386947633,17.470932,0.90869963
79,-17.459631,13.804355,-17.459627513885497,17.459631,0.8996129
80,-17.494484,14.897953,-17.49448923110962,17.494484,0.8906168
81,-17.486721,15.513104,-17.48672480583191,17.486721,0.8817106
82,-17.507418,15.513104,-17.507422542572023,17.507418,0.8728936
83,-17.524801,15.513104,-17.52479878425598,17.524801,0.86416495
84,-17.499321,15.513104,-17.499322919845582,17.499321,0.85552317
85,-17.50878,15.513104,-17.508778524398803,17.50878,0.846968
86,-17.568066,15.513104,-17.568066177368163,17.568066,0.83849853
87,-17.52924,15.513104,-17.529238090515136,17.52924,0.8301133
88,-17.562538,15.513104,-17.562537546157838,17.562538,0.82181245
89,-17.538942,15.513104,-17.538950338363648,17.538942,0.8135943
90,-17.53891,15.513104,-17.538912773132324,17.53891,0.8054583
91,-17.55255,15.513104,-17.552546195983886,17.55255,0.7974041
92,-17.544336,15.513104,-17.544338474273683,17.544336,0.7894299
93,-17.560762,15.513104,-17.560759649276733,17.560762,0.7815356
94,-17.532738,15.513104,-17.532739725112915,17.532738,0.7737205
95,-17.508722,15.513104,-17.50872039794922,17.508722,0.7659827
96,-17.555422,15.513104,-17.555418367385865,17.555422,0.7583235
97,-17.535303,14.951447,-17.535304927825926,17.535303,0.75074035
98,-17.539282,14.92498,-17.539276332855223,17.539282,0.7432332
99,-17.49243,14.92498,-17.492436656951906,17.49243,0.7358008
