epoch,L_loss,h_loss,loss,s_loss,t_loss
58,-13.910235,13.168679,-13.910233044624329,13.910235,1.1110044
59,-13.955365,13.168679,-13.955368189811706,13.955365,1.0998945
60,-14.042512,13.168679,-14.042510638237,14.042512,1.0888954
61,-14.095198,13.168679,-14.095197949409485,14.095198,1.0780066
62,-14.164128,13.168679,-14.1641313457489,14.164128,1.0672265
63,-14.209621,13.168679,-14.209618225097657,14.209621,1.0565544
64,-14.267223,13.405719,-14.267227468490601,14.267223,1.0459889
65,-14.321756,13.628993,-14.321755528450012,14.321756,1.0355293
66,-14.351377,13.628993,-14.351375069618225,14.351377,1.025174
67,-14.400119,13.628993,-14.400120406150817,14.400119,1.0149223
68,-14.429897,13.628993,-14.429895153045655,14.429897,1.0047733
69,-14.4726,13.628993,-14.472604269981383,14.4726,0.99472564
70,-14.477849,13.628993,-14.47784776210785,14.477849,0.98477846
71,-14.49867,13.628993,-14.498669772148132,14.49867,0.9749308
72,-14.52351,13.628993,-14.523510298728944,14.52351,0.9651815
73,-14.531041,13.628993,-14.53104238986969,14.531041,0.9555298
74,-14.533073,13.628993,-14.53307361125946,14.533073,0.9459746
75,-14.549668,13.628993,-14.549661531448365,14.549668,0.936515
76,-14.538136,13.628993,-14.538137741088867,14.538136,0.92714965
77,-14.567569,13.628993,-14.567571296691895,14.567569,0.91787827
78,-14.555818,13.628993,-14.555820698738097,14.555818,0.90869963
79,-14.572234,13.628993,-14.572233438491821,14.572234,0.8996129
80,-14.541486,13.628993,-14.541487689018249,14.541486,0.8906168
81,-14.550094,13.628993,-14.55009684562683,14.550094,0.8817106
82,-14.536463,13.628993,-14.536460056304932,14.536463,0.8728936
83,-14.532532,13.628993,-14.532535758018494,14.532532,0.86416495
84,-14.518835,13.628993,-14.518837885856628,14.518835,0.85552317
85,-14.535685,13.628993,-14.53568425655365,14.535685,0.846968
86,-14.524252,13.628993,-14.524249935150147,14.524252,0.83849853
87,-14.522235,13.628993,-14.522236886024475,14.522235,0.8301133
88,-14.520249,13.628993,-14.52024613380432,14.520249,0.82181245
89,-14.506964,13.628993,-14.506963186264038,14.506964,0.8135943
90,-14.502135,13.628993,-14.502129564285278,14.502135,0.8054583
91,-14.484552,13.628993,-14.484547619819642,14.484552,0.7974041
92,-14.457062,13.628993,-14.457061333656311,14.457062,0.7894299
93,-14.477689,13.628993,-14.477697110176086,14.477689,0.7815356
94,-14.475761,13.628993,-14.475767183303834,14.475761,0.7737205
95,-14.460518,13.628993,-14.460517082214356,14.460518,0.7659827
96,-14.460125,13.628993,-14.460120615959168,14.460125,0.7583235
97,-14.4693,13.628993,-14.469298214912415,14.4693,0.75074035
98,-14.441546,13.628993,-14.441542806625366,14.441546,0.7432332
99,-14.438702,13.628993,-14.438706016540527,14.438702,0.7358008
