epoch,L_loss,h_loss,loss,s_loss,t_loss
48,-18.704042,15.143087,-18.704037857055663,18.704042,1.2284671
49,-18.817757,15.143087,-18.81775855064392,18.817757,1.2161822
50,-18.92639,15.143087,-18.926398868560792,18.92639,1.2040205
51,-19.077574,15.143087,-19.07757809638977,19.077574,1.1919805
52,-19.176735,15.143087,-19.17673617362976,19.176735,1.1800606
53,-19.294907,15.143087,-19.294909639358522,19.294907,1.1682605
54,-19.396414,15.143087,-19.396417865753175,19.396414,1.1565777
55,-19.51496,15.143087,-19.51495726585388,19.51496,1.145012
56,-19.591192,15.143087,-19.59119242668152,19.591192,1.1335621
57,-19.67236,15.143087,-19.67236252784729,19.67236,1.1222267
58,-19.808344,15.466077,-19.808351545333863,19.808344,1.1110044
59,-19.865139,16.546736,-19.865139417648315,19.865139,1.0998945
60,-20.032608,19.619099,-20.032605323791504,20.032608,1.0888954
61,-20.153185,19.663088,-20.153180656433104,20.153185,1.0780066
62,-20.3377,19.663088,-20.337701721191408,20.3377,1.0672265
63,-20.500296,19.663088,-20.50029564857483,20.500296,1.0565544
64,-20.686357,19.663088,-20.686360559463502,20.686357,1.0459889
65,-20.872444,19.663088,-20.87244638442993,20.872444,1.0355293
66,-20.993616,19.663088,-20.993618745803833,20.993616,1.025174
67,-21.128952,19.663088,-21.128953828811646,21.128952,1.0149223
68,-21.208643,19.663088,-21.208643522262573,21.208643,1.0047733
69,-21.296118,19.663088,-21.296118183135988,21.296118,0.99472564
70,-21.347322,19.663088,-21.34732102394104,21.347322,0.98477846
71,-21.390173,19.663088,-21.390174789428713,21.390173,0.9749308
72,-21.46458,19.663088,-21.464577379226686,21.46458,0.9651815
73,-21.478098,19.663088,-21.478097553253175,21.478098,0.9555298
74,-21.553038,19.663088,-21.5530491065979,21.553038,0.9459746
75,-21.560768,19.663088,-21.56076753616333,21.560768,0.936515
76,-21.598007,19.663088,-21.59801015853882,21.598007,0.92714965
77,-21.603554,19.663088,-21.603551454544068,21.603554,0.91787827
78,-21.655159,19.663088,-21.655160465240478,21.655159,0.90869963
79,-21.694992,19.663088,-21.694995212554932,21.694992,0.8996129
80,-21.687332,19.700079,-21.687339611053467,21.687332,0.8906168
81,-21.691208,20.340021,-21.691210470199586,21.691208,0.8817106
82,-21.694843,20.987112,-21.69483744621277,21.694843,0.8728936
83,-21.694363,20.987112,-21.69436863899231,21.694363,0.86416495
84,-21.708006,20.987112,-21.708003568649293,21.708006,0.85552317
85,-21.705582,20.987112,-21.705587377548216,21.705582,0.846968
86,-21.700108,20.987112,-21.700102777481078,21.700108,0.83849853
87,-21.6907,20.987112,-21.690705308914186,21.6907,0.8301133
88,-21.694014,20.987112,-21.694010457992555,21.694014,0.82181245
89,-21.707575,20.987112,-21.70756887435913,21.707575,0.8135943
90,-21.689186,20.987112,-21.68918378829956,21.689186,0.8054583
91,-21.667942,20.987112,-21.667942152023315,21.667942,0.7974041
92,-21.66029,20.987112,-21.660289182662964,21.66029,0.7894299
93,-21.662752,20.987112,-21.662753982543947,21.662752,0.7815356
94,-21.632523,20.987112,-21.632526254653932,21.632523,0.7737205
95,-21.612263,20.987112,-21.612268629074098,21.612263,0.7659827
96,-21.616156,20.987112,-21.616156072616576,21.616156,0.7583235
97,-21.590654,20.987112,-21.590653619766236,21.590654,0.75074035
98,-21.560913,20.987112,-21.560910873413086,21.560913,0.7432332
99,-21.56888,20.987112,-21.568877687454222,21.56888,0.7358008
