epoch,L_loss,h_loss,loss,s_loss,t_loss
73,-21.792576,19.058598,-21.79257248878479,21.792576,0.9555298
74,-21.798594,19.150755,-21.798594818115234,21.798594,0.9459746
75,-21.858688,19.93623,-21.85868892669678,21.858688,0.936515
76,-21.897163,19.93623,-21.897161560058592,21.897163,0.92714965
77,-21.922974,19.93623,-21.922975263595582,21.922974,0.91787827
78,-21.951078,19.93623,-21.951077127456664,21.951078,0.90869963
79,-21.972517,19.93623,-21.97252303123474,21.972517,0.8996129
80,-22.009861,19.93623,-22.009874839782714,22.009861,0.8906168
81,-21.973186,19.93623,-21.973181705474854,21.973186,0.8817106
82,-22.018957,19.93623,-22.01895050048828,22.018957,0.8728936
83,-22.047094,19.93623,-22.047098960876465,22.047094,0.86416495
84,-22.047556,19.93623,-22.047556705474854,22.047556,0.85552317
85,-22.04441,19.93623,-22.044413022994995,22.04441,0.846968
86,-22.069866,19.93623,-22.069860401153566,22.069866,0.83849853
87,-22.07539,19.93623,-22.075393667221068,22.07539,0.8301133
88,-22.084373,20.32999,-22.084364671707153,22.084373,0.82181245
89,-22.104137,21.955622,-22.104143228530884,22.104137,0.8135943
90,-22.110363,21.955622,-22.11036566734314,22.110363,0.8054583
91,-22.11889,21.955622,-22.11889617919922,22.11889,0.7974041
92,-22.091019,21.955622,-22.091020774841308,22.091019,0.7894299
93,-22.156763,21.955622,-22.15676068305969,22.156763,0.7815356
94,-22.120716,21.955622,-22.120715551376342,22.120716,0.7737205
95,-22.129227,21.955622,-22.1292235660553,22.129227,0.7659827
96,-22.1252,21.955622,-22.125198783874513,22.1252,0.7583235
97,-22.170383,21.955622,-22.17038290977478,22.170383,0.75074035
98,-22.14469,21.955622,-22.14468843460083,22.14469,0.7432332
99,-22.17407,21.955622,-22.17406361579895,22.17407,0.7358008
