epoch,L_loss,h_loss,loss,s_loss,t_loss
88,-7.070653,6.837271,-7.070653355121612,7.070653,0.82181245
89,-7.137408,6.837271,-7.137407884597779,7.137408,0.8135943
90,-7.200889,6.837271,-7.20088898897171,7.200889,0.8054583
91,-7.2778955,6.837271,-7.2778957557678225,7.2778955,0.7974041
92,-7.330364,6.837271,-7.330364830493927,7.330364,0.7894299
93,-7.363199,6.837271,-7.363202855587006,7.363199,0.7815356
94,-7.4629564,6.837271,-7.462954995632171,7.4629564,0.7737205
95,-7.5473824,6.837271,-7.547381601333618,7.5473824,0.7659827
96,-7.5757365,6.837271,-7.575737049579621,7.5757365,0.7583235
97,-7.6270766,6.837271,-7.627077577114105,7.6270766,0.75074035
98,-7.6851015,6.806201,-7.685103158950806,7.6851015,0.7432332
99,-7.7306585,6.804042,-7.7306581044197085,7.7306585,0.7358008
